# Reference image = /home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.050.new
# NAPER =   6
# APERX = [  427.01 ,  497.19 ,  595.80 ,   67.54 ,  781.41 ,  839.34 ]
# APERY = [  386.08 ,  596.51 ,  411.41 ,  659.64 ,  201.56 ,  742.18 ]
# APERSIZE = [   10.00 ,   31.00 ,   50.00 ]
#
# FITS HEADER INFORMATION FOR THE REFERENCE IMAGE:
# Header format for the image:                                             arp
# Using header keyword EXPTIME for exposure time:                         60.0000000 (seconds)
# Using header keyword DATE-OBS for time of start of observation:    2019-12-12T08:52:02.000
# Resulting time of start of observation:                            2458829.3694676 (JD/UTC)
# Resulting time of midpoint of observation:                         2458829.3698148 (JD/UTC)
# **** Using RA as specified in the input file ****                      119.8210230 (degrees)
# **** Using DEC as specified in the input file ****                      15.4000400 (degrees)
# Correction for timescale (TDB minus UTC) from jdutc2jdtdb.pro:          32.1833235 (seconds)
# Correction for barycentric minus geocentric time from barycen.pro:     381.5596762 (seconds)
# Resulting time of midpoint of the observation in BJD(TDB) is:      2458829.3746035 (BJD/TDB)
# Telescope altitude at the midpoint of the exposure:                    -39.0258774 (degrees)
# Telescope azimuth at the midpoint of the exposure:                     332.2657693 (degrees)
# Zenith distance at the midpoint of the exposure:                       129.0258774 (degrees)
# Airmass at the midpoint of the exposure:                                -1.5881300
# Sun altitude at the midpoint of the exposure:                           32.9291459 (degrees)
# Moon altitude at the midpoint of the exposure:                         -33.7005526 (degrees)
# Distance between moon and target at midpoint of exposure:               43.5294799 (degrees)
# Moon illuminated fraction at midpoint of exposure:                       0.9983059
#
#    Image                                                                                                JD(UTC)start      BJD(TDB)       Texp   Airmass   Xshift   Yshift   magnitudes----and----errors---->
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.041.new  2458829.361863  2458829.366999    60.00  -1.6288   -1.238   -0.345  10.572858  12.272491  12.262664  11.156789  11.799946  10.941278   0.000977   0.003646   0.003578   0.001483   0.002454   0.001275
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.042.new  2458829.362708  2458829.367844    60.00  -1.6239   -1.372    0.086  10.570821  12.267552  12.264008  11.157417  11.799727  10.945836   0.000984   0.003581   0.003562   0.001473   0.002436   0.001279
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.043.new  2458829.363553  2458829.368689    60.00  -1.6192   -0.836    1.279  10.575518  12.273983  12.266942  11.158370  11.802291  10.950001   0.000983   0.003639   0.003516   0.001477   0.002481   0.001298
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.044.new  2458829.364398  2458829.369534    60.00  -1.6145   -0.650   -0.561  10.570852  12.273693  12.261304  11.159853  11.798591  10.943632   0.000979   0.003560   0.003547   0.001492   0.002436   0.001284
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.045.new  2458829.365243  2458829.370378    60.00  -1.6099   -0.692    0.265  10.566736  12.264091  12.257544  11.156360  11.797768  10.943246   0.000975   0.003563   0.003511   0.001482   0.002411   0.001281
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.046.new  2458829.366088  2458829.371223    60.00  -1.6054    0.678    1.001  10.570246  12.269086  12.258156  11.156315  11.803886  10.939367   0.000975   0.003538   0.003478   0.001478   0.002450   0.001269
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.047.new  2458829.366933  2458829.372069    60.00  -1.6010   -0.504   -0.741  10.570160  12.269777  12.263821  11.151675  11.794137  10.940392   0.000984   0.003602   0.003510   0.001485   0.002459   0.001273
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.048.new  2458829.367778  2458829.372913    60.00  -1.5966   -1.099   -0.220  10.571633  12.263956  12.269382  11.161852  11.800450  10.942131   0.000983   0.003599   0.003515   0.001488   0.002462   0.001264
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.049.new  2458829.368623  2458829.373758    60.00  -1.5923   -0.538    0.932  10.568195  12.259034  12.261862  11.154465  11.800552  10.940733   0.000971   0.003448   0.003544   0.001472   0.002452   0.001274
/home/indy/git/pipeline/arp-data-2020-05-15T12:59:46/solved/arp.CLEAN.ccdxbin=2.filter=vacio+V3.050.new  2458829.369468  2458829.374604    60.00  -1.5881   -0.008   -0.000  10.572285  12.271616  12.265821  11.155998  11.799768  10.943434   0.000978   0.003538   0.003484   0.001485   0.002428   0.001265
